tempo,s,i,sick
194.0,0.9010117195662654,0.007300455810238733,0.02288187695481686
195.0,0.9003382529871882,0.007317558342639417,0.0229942820830925
196.0,0.8996764899099897,0.00733397687322072,0.023103519555251483
197.0,0.8990263978767591,0.007349750855711907,0.023209641348302817
198.0,0.8983879263703762,0.007364920204387883,0.023312704179635584
199.0,0.8977610071659485,0.007379525198633073,0.023412769316250505
200.0,0.8971455547146833,0.007393606390124438,0.023509902376606162
201.0,0.8965414665579596,0.0074072045128812745,0.02360417312603535
202.0,0.8959486237693364,0.007420360396398209,0.02369565526667745
203.0,0.8953668914222186,0.007433114882046874,0.02378442622285762
204.0,0.8947961190809094,0.007445508742901423,0.023870566922823563
205.0,0.8942361413127856,0.00745758260711346,0.023954161577725758
206.0,0.8936867782193612,0.0074693768849334085,0.024035297458697962
207.0,0.893147835984041,0.007480931699447881,0.02411406467286211
208.0,0.8926191074344119,0.007492286821076572,0.024190555939045406
209.0,0.8921003726169752,0.007503481605847496,0.024264866363958585
210.0,0.8915913993822882,0.0075145549374463,0.024337093219542746
211.0,0.8910919439785531,0.007525545173013877,0.02440733572214888
212.0,0.8906017516517701,0.007536490092646715,0.024475694814169266
213.0,0.8901205572506529,0.007547426852536323,0.02454227294869384
214.0,0.8896480858345917,0.0075583919416677345,0.02460717387771799
215.0,0.889184053283043,0.007569421141982471,0.024670502444381112
216.0,0.8887281669048135,0.007580549491898479,0.02473236437966813
217.0,0.8882801260458054,0.007591811253068373,0.024792866103959667
218.0,0.8878396226938841,0.007603239880247756,0.024852114533770342
219.0,0.8874063420796288,0.007614867994137506,0.024910216893969644
220.0,0.8869799632718216,0.007626727357057493,0.024967280535735926
221.0,0.8865601597666277,0.007638848851304289,0.02502341276045152
222.0,0.8861466000695128,0.007651262460041917,0.025078720649706124
223.0,0.8857389482690401,0.007663997250572468,0.025133310901536483
224.0,0.8853368646017751,0.007677081359832471,0.025187289672993222
225.0,0.884940006007619,0.007690541981961046,0.025240762429090548
226.0,0.8845480266749737,0.00770440535778714,0.02529383379816158
227.0,0.8841605785752219,0.007718696766085351,0.02534660743361127
228.0,0.8837773119860874,0.0077334405164529415,0.02539918588203042
229.0,0.8833978760035107,0.007748659943664574,0.025451670457608173
230.0,0.8830219190417458,0.007764377403365925,0.02550416112275639
231.0,0.8826490893214509,0.007780614268972616,0.025556756374837935
232.0,0.8822790353456059,0.007797390929646752,0.02560955313887165
233.0,0.881911406363144,0.007814726789229717,0.0256626466660698
234.0,0.8815458528202411,0.007832640266016613,0.02571613043804923
235.0,0.8811820267992504,0.007851148793264914,0.02577009607654485
236.0,0.8808195824453147,0.007870268820337313,0.025824633258443832
237.0,0.8804581763807253,0.007890015814386421,0.025879829635950473
238.0,0.8800974681071333,0.00791040426249686,0.0259357707616855
239.0,0.8797371203957444,0.007931447674208295,0.025992540018519084
240.0,0.8793767996656576,0.007953158584351062,0.026050218553934294
241.0,0.8790161763505264,0.007975548556134204,0.026108885218716835
242.0,0.8786549252537375,0.007998628184433868,0.026168616509767706
243.0,0.8782927258923161,0.008022407099238215,0.026229486516837715
244.0,0.8779292628297761,0.008046893969213018,0.02629156687298654
245.0,0.8775642259981348,0.008072096505360143,0.026354926708574145
246.0,0.8771973110093175,0.008098021464748983,0.02641963260859871
247.0,0.8768282194561731,0.008124674654308606,0.026485748573202718
248.0,0.8764566592033152,0.008152060934675968,0.02655333598117742
249.0,0.8760823446679985,0.008180184224102828,0.026622453556305426
250.0,0.8757049970912246,0.008209047502431191,0.026693157336391497
251.0,0.8753243447992604,0.00823865281515391,0.02676550064484283
252.0,0.8749401234557336,0.008269001277583739,0.026839534064671874
253.0,0.8745520763044533,0.008300093079160404,0.026915305414807147
254.0,0.8741599544030795,0.008331927487931275,0.02699285972861041
255.0,0.873763516847745,0.008364502855246888,0.027072239234511797
256.0,0.8733625309887075,0.008397816620717861,0.027153483338688153
257.0,0.8729567726370837,0.008431865317484685,0.027236628609723538
258.0,0.8725460262626895,0.008466644577856411,0.027321708765204913
259.0,0.8721300851829837,0.008502149139378353,0.02740875466021987
260.0,0.8717087517430813,0.008538372851392587,0.02749779427773732
261.0,0.8712818374867746,0.008575308682158249,0.027588852720865763
262.0,0.87084916331847,0.008612948726601323,0.02768195220699744
263.0,0.8704105596559181,0.008651284214765865,0.027777112063859858
264.0,0.8699658665735861,0.008690305521040219,0.027874348727509216
265.0,0.8695149339364909,0.008730002174232985,0.027973675742312572
266.0,0.8690576215242849,0.008770362868574015,0.02807510376297762
267.0,0.8685937991453564,0.008811375475715722,0.028178640558700084
268.0,0.8681233467406836,0.008853027057809326,0.028284291019509453
269.0,0.8676461544771541,0.008895303881729471,0.028392057164903395
270.0,0.8671621228300394,0.008938191434518718,0.028501938154870256
271.0,0.8666711626542947,0.00898167444012095,0.02861393030340694
272.0,0.8661731952443338,0.009025736877469543,0.028728027094646457
273.0,0.8656681523819139,0.00907036199999232,0.028844219201715354
274.0,0.8651559763717513,0.009115532356590897,0.028962494508445968
275.0,0.8646366200644806,0.009161229814146821,0.02908283813407201
276.0,0.8641100468665588,0.009207435581601218,0.029205232461038268
277.0,0.8635762307367177,0.009254130235648198,0.029329657166056178
278.0,0.8630351561685626,0.009301293748075286,0.02945608925453668
279.0,0.8624868181589216,0.00934890551477654,0.02958450309852995
280.0,0.8619312221615582,0.00939694438645579,0.02971487047829835
281.0,0.8613683840258681,0.009445388701028772,0.029847160627644392
282.0,0.860798329920201,0.009494216317723668,0.029981340283109184
283.0,0.8602210962394633,0.00954340465286992,0.03011737373714934
284.0,0.8596367294966862,0.00959293071735509,0.030255222895391145
285.0,0.8590452861982697,0.009642771155719133,0.030394847338050174
286.0,0.8584468327026442,0.009692902286844721,0.030536204385592573
287.0,0.8578414450621323,0.009743300146191299,0.03067924916870071
288.0,0.8572292088478293,0.009793940529509503,0.030823934702591076
289.0,0.8566102189573701,0.009844799037961368,0.030970211965716227
290.0,0.8559845794054964,0.009895851124560586,0.031118029982865076
