tempo,s,i,sick
79.0,0.9922695295851541,0.0009243612217119286,0.001970643136900357
80.0,0.9920572455224592,0.0009496240968321588,0.0020241458652038116
81.0,0.9918391935743069,0.0009755915420134808,0.002079135242582363
82.0,0.9916152084511897,0.0010022822796155924,0.0021356530005030854
83.0,0.9913851210068636,0.0010297153916856033,0.0021937418217071376
84.0,0.9911487581990496,0.00105791031463175,0.0022534453476105703
85.0,0.9909059430551405,0.0010868868326521489,0.0023148081840746867
86.0,0.9906564946434397,0.0011166650698241434,0.0023778759054016653
87.0,0.9904002280504869,0.0011472654807555183,0.0024426950564018267
88.0,0.9901369543650578,0.0011787088396946165,0.0025093131523693715
89.0,0.9898664806694623,0.0012110162279922148,0.0025777786767936677
90.0,0.9895886100387948,0.0012442090198039378,0.00264814107662325
91.0,0.989303141548829,0.0012783088659180633,0.0027204507548896474
92.0,0.9890098702932829,0.0013133376755898353,0.002794759060488017
93.0,0.9887085874112174,0.0013493175962599093,0.002871118274901381
94.0,0.9883990801253655,0.001386270991031364,0.002949581595645101
95.0,0.9880811317922281,0.0014242204137768968,0.0030302031161981275
96.0,0.9877545219648045,0.0014631885817454342,0.003113037802177628
97.0,0.987419026468864,0.0015031983455355122,0.003198141463503892
98.0,0.9870744174936983,0.0015442726563015122,0.003285570722293016
99.0,0.9867204636983251,0.0015864345300582391,0.00337538297620593
100.0,0.98635693033415,0.0016297070089495195,0.003467636356973901
101.0,0.9859835793851168,0.0016741131193475642,0.0035623896838129026
102.0,0.9856001697264094,0.0017196758266519016,0.003659702411432294
103.0,0.9852064573027868,0.0017664179866598488,0.003759634572337264
104.0,0.9848021953276587,0.0018143622933848823,0.0038622467131196204
105.0,0.9843871345040215,0.0018635312232050101,0.003967599824427929
106.0,0.9839610232683873,0.0019139469752304723,0.004075755264305919
107.0,0.9835236080588456,0.001965631407788934,0.004186774674587662
108.0,0.983074633608397,0.0020186059709369386,0.00430071989003955
109.0,0.9826138432646894,0.002072891634918869,0.004417652839942716
110.0,0.9821409793372768,0.002128508814509187,0.004537635441815572
111.0,0.9816557834734929,0.002185477289190409,0.004660729486984776
112.0,0.9811579970640023,0.002243816119138268,0.004786996517724478
113.0,0.980647361679049,0.002303543557006927,0.004916497695698383
114.0,0.9801236195363646,0.002364676955531081,0.00504929366145731
115.0,0.9795865140016375,0.0024272326709884,0.005185444384766774
116.0,0.9790357901223595,0.002491225962595144,0.005325009005564976
117.0,0.9784711951957761,0.0025566708879399594,0.005468045665381708
118.0,0.9778924793715569,0.0026235801945959343,0.005614611329083374
119.0,0.9772993962896789,0.002691965208088949,0.005764761596848837
120.0,0.9766917037538727,0.0027618357164412035,0.005918550506325347
121.0,0.9760691644408251,0.0028331998515525115,0.006076030324963687
122.0,0.9754315466451533,0.0029060639677284156,0.0062372513325870205
123.0,0.9747786250599717,0.002980432517713299,0.0064022615943089365
124.0,0.9741101815926568,0.0030563079266382547,0.00657110672398299
125.0,0.9734260062151823,0.0031336904643472913,0.006743829638438725
126.0,0.9727258978481422,0.003212578116621245,0.006920470302837724
127.0,0.972009665277309,0.003292966455876129,0.00710106546756767
128.0,0.971277128101278,0.003374848511971215,0.007285648397182573
129.0,0.9705281177084417,0.0034582146438214005,0.007474248591993069
130.0,0.96976247828121,0.003543052412567778,0.007666891503011681
131.0,0.9689800678250422,0.003629346457119227,0.007863598241063866
132.0,0.9681807592195045,0.00371707837293549,0.008064385280985999
133.0,0.9673644412881872,0.003806226594977896,0.00826926416194558
134.0,0.966531019883935,0.0038967662858067015,0.008478241185036225
135.0,0.9656804189854521,0.003988669229853105,0.00869131710941948
136.0,0.9648125818009449,0.004081903734938314,0.008908486848406375
137.0,0.9639274718740662,0.004176434542150608,0.009129739166992584
138.0,0.9630250741870289,0.004272222745223073,0.009355056382481063
139.0,0.9621053962553641,0.004369225720578482,0.009584414069943595
140.0,0.961168469208422,0.00446739706922257,0.009817780774386388
141.0,0.9602143488493456,0.004566686571671557,0.010055117731593035
142.0,0.9592431166879071,0.004667040157093201,0.010296378599719182
143.0,0.9582548809392805,0.0047683998878218165,0.010541509203805215
144.0,0.9572497774815392,0.004870703960375639,0.010790447295454397
145.0,0.9562279707644223,0.0049738867240588115,0.011043122329992192
146.0,0.9551896546617133,0.005077878718169332,0.01129945526347598
147.0,0.9541350532594232,0.005182606728757967,0.011559358371961133
148.0,0.9530644215718775,0.0052879938657909705,0.011822735095447484
149.0,0.9519780461777747,0.005393959661461268,0.012089479908927702
150.0,0.9508762457683166,0.005500420190268549,0.012359478222934235
151.0,0.9497593715996234,0.005607288211348736,0.012632606315932689
152.0,0.9486278078418267,0.0057144733333781336,0.012908731300835289
153.0,0.9474819718175009,0.005821882202207995,0.013187711127807204
154.0,0.9463223141224414,0.005929418711202369,0.013469394625410122
155.0,0.9451493186222286,0.006036984234057489,0.013753621581970764
