tempo,s,i,sick
103.0,0.9743873164773594,0.003027952404474758,0.006187061888530342
104.0,0.9737894000880027,0.003092149583579711,0.006326394966754144
105.0,0.9731806031357316,0.0031572669280252644,0.0064681169967061615
106.0,0.9725608462698996,0.0032232971063376496,0.0066122351325496225
107.0,0.9719300560413864,0.0032902316195152852,0.006758754673608426
108.0,0.971288165240474,0.00335806076535261,0.00690767897540743
109.0,0.9706351132389309,0.0034267736039698456,0.007059009360278867
110.0,0.9699708463355523,0.003496357924743768,0.007212745027792295
111.0,0.9692953181043419,0.0035668002148416256,0.007368882965283865
112.0,0.9686084897444566,0.003638085629566821,0.007527417858779048
113.0,0.9679103304309727,0.0037101979647306722,0.007688342004621193
114.0,0.9672008176654691,0.003783119631269451,0.007851645222136333
115.0,0.9664799376253582,0.003856831632329838,0.008017314767682212
116.0,0.9657476855108393,0.003931313543048813,0.008185335250446674
117.0,0.965004065888281,0.004006543493255727,0.008355688550376847
118.0,0.9642490930287896,0.004082498153324769,0.008528353738636163
119.0,0.9634827912406588,0.004159152723405143,0.008703307001000686
120.0,0.9627051951943488,0.004236480926253884,0.008880521564619492
121.0,0.9619163502385897,0.0043144550038923405,0.009059967628575716
122.0,0.961116312706164,0.004393045718301748,0.009241612298695108
123.0,0.9603051502078827,0.004472222356366019,0.009425419527057409
124.0,0.9594829419132326,0.004551952739260763,0.009611350056672302
125.0,0.9586497788161508,0.004632203236476588,0.009799361371786013
126.0,0.9578057639843557,0.004712938784651859,0.009989407654286488
127.0,0.9569510127906533,0.004794122911375264,0.010181439746674468
128.0,0.956085653124631,0.004875717764101817,0.010375405122064344
129.0,0.9552098255831537,0.004957684144307178,0.010571247861672439
130.0,0.9543236836380878,0.005039981546984565,0.010768908640240929
131.0,0.9534273937797012,0.00512256820556601,0.010968324719833163
132.0,0.9525211356342151,0.005205401142325364,0.011169429952420198
133.0,0.9516051020540277,0.005288436224294431,0.011372154791659123
134.0,0.950679499179177,0.005371628224695851,0.011576426314241002
135.0,0.9497445464686758,0.005454930889867271,0.011782168251159918
136.0,0.9488004767004197,0.005538297011620743,0.011989301029224768
137.0,0.9478475359384573,0.0056216785049496955,0.012197741823102045
138.0,0.9468859834665021,0.005705026490963186,0.012407404618140936
139.0,0.945916091686671,0.005788291384893809,0.012618200284191736
140.0,0.944938145982552,0.005871422988991837,0.012830036660584894
141.0,0.9439524445458253,0.005954370590084133,0.013042818652391288
142.0,0.9429592981657998,0.0060370830615424104,0.013256448338034469
143.0,0.9419590299813702,0.006119508969371801,0.01347082508827317
144.0,0.9409519751950509,0.006201596682097766,0.013685845696517367
145.0,0.9399384807489068,0.006283294484097401,0.013901404520384051
146.0,0.9389189049623633,0.006364550691990517,0.014117393634339899
147.0,0.937893617132055,0.006445313773676803,0.014333702993217573
148.0,0.9368629970940477,0.006525532469578274,0.014550220606330948
149.0,0.9358274347489509,0.0066051559156212695,0.014766832721852452
150.0,0.934787329550621,0.006684133767469918,0.014983424021053437
151.0,0.9337430899593415,0.006762416325503442,0.01519987782194665
152.0,0.9326951328605502,0.006839954660013177,0.015416076291808693
153.0,0.9316438829503677,0.006916700736082021,0.01563190066800066
154.0,0.9305897720893624,0.006992607537599405,0.015847231486447212
155.0,0.9295332386261609,0.007067629189858897,0.016061948817078796
156.0,0.928474726692686,0.007141721080183503,0.01627593250548905
157.0,0.9274146854729673,0.007214839976025543,0.016489062420010164
158.0,0.9263535684476218,0.007286944139993871,0.016701218703363517
159.0,0.9252918326162499,0.007357993441271134,0.016912282028001824
160.0,0.924229937700125,0.007427949462897701,0.017122133854222687
161.0,0.923168345327676,0.007496775604416779,0.017330656690102215
162.0,0.9221075182053723,0.007564437179397054,0.01753773435227176
163.0,0.921047919276713,0.007630901507374607,0.01774325222654085
164.0,0.9199900108721036,0.007696137999784895,0.01794709752735573
165.0,0.9189342538524652,0.00776011823948787,0.018149159555075324
166.0,0.9178811067494688,0.007822816053524587,0.018349329950045422
167.0,0.9168310249053191,0.00788420757878173,0.018547502942457366
168.0,0.9157844596150228,0.007944271320280862,0.018743575596989494
169.0,0.9147418572740738,0.008002988201851682,0.018937448051248206
170.0,0.9137036585344684,0.008060341608992654,0.01912902374705041
171.0,0.9126702974719221,0.008116317423767722,0.019318209653620428
172.0,0.9116422007671063,0.008170904051634042,0.019504916481811664
173.0,0.9106197869036554,0.008224092440142222,0.019689058888506385
174.0,0.909603465385601,0.008275876089497246,0.01987055567039548
175.0,0.9085936359767979,0.008326251055014437,0.020049329946393565
176.0,0.9075906879647834,0.008375215941550206,0.020225309328002938
177.0,0.9065949994513886,0.00842277189003158,0.02039842607700215
178.0,0.9056069366722782,0.008468922556251084,0.020568617249900903
179.0,0.904626853347446,0.008513674082134267,0.02073582482867192
180.0,0.9036550900645322,0.008557035059725644,0.020899995837341916
181.0,0.9026919736966629,0.008599016488174708,0.021061082444097337
182.0,0.9017378168563351,0.008639631724036822,0.02121904204863513
183.0,0.9007929173866935,0.008678896425233893,0.02137383735456451
184.0,0.8998575578913581,0.008716828489046672,0.021525436426741137
185.0,0.89893200530378,0.008753447984534023,0.02167381273349056
186.0,0.8980165104969113,0.008788777079794703,0.02181894517375174
187.0,0.8971113079337897,0.0088228399645037,0.021960818089244317
188.0,0.8962166153594529,0.00885566276816825,0.022099421261833684
189.0,0.8953326335344143,0.008887273474558163,0.022234749896336035
190.0,0.8944595460097536,0.008917701832771054,0.022366804589070383
191.0,0.8935975189437003,0.008946979265395668,0.022495591282526206
192.0,0.892746700959422,0.00897513877423577,0.022621121206572933
193.0,0.8919072230435681,0.009002214844053124,0.02274341080669118
194.0,0.8910791984849659,0.009028243344781245,0.022862481659754696
195.0,0.8902627228527222,0.009053261432651793,0.02297836037793657
196.0,0.8894578740128495,0.009077307450663204,0.02309107850135292
197.0,0.8886647121824067,0.009100420828806379,0.023200672380091967
198.0,0.8878832800200351,0.00912264198444535,0.02330718304630629
